Year,Packaging,City,Seed price (RSD),Crop
2025,25000 sj,Subotica,7150.0,Corn
2025,25000 sj,Vranje,7800.0,Corn
2025,25000 sj,Vranje,6800.0,Corn
2025,25000 sj,Zaječar,7480.0,Corn
2025,25000 sj,Zaječar,6490.0,Corn
2025,25000 sj,Zaječar,7500.0,Corn
2025,25000 sj,Zaječar,6500.0,Corn
2025,25000 sj,Zaječar,7690.0,Corn
2025,25000 sj,Zaječar,6950.0,Corn
2025,25000 sj,Zrenjanin,7458.0,Corn
2025,25000 sj,Zrenjanin,6861.0,Corn
2025,25000 sj,Zrenjanin,6649.0,Corn
2025,25000 sj,Zrenjanin,6213.0,Corn
2025,25000 sj,Zrenjanin,17720.0,Corn
2025,25000 sj,Zrenjanin,7650.0,Corn
2025,25000 sj,Zrenjanin,6850.0,Corn
2025,25000 sj,Zrenjanin,7710.0,Corn
2025,25000 sj,Zrenjanin,7050.0,Corn
2025,25000 sj,Zrenjanin,7050.0,Corn
2025,25000 sj,Zrenjanin,8280.0,Corn
2025,25000 sj,Zrenjanin,9706.0,Corn
2025,25000 sj,Zrenjanin,17340.0,Corn
2025,25000 sj,Zrenjanin,9384.0,Corn
2025,25000 sj,Zrenjanin,17340.0,Corn
2025,25000 sj,Čačak,7300.0,Corn
2025,25000 sj,Čačak,6900.0,Corn
2025,25000 sj,Čačak,6400.0,Corn
2025,25000 sj,Čačak,7500.0,Corn
2025,25000 sj,Čačak,6700.0,Corn
2025,25000 sj,Čačak,6800.0,Corn
2025,25000 sj,Čačak,6800.0,Corn
2025,25000 sj,Čačak,6800.0,Corn
2025,25000sj,Beograd,6800.0,Corn
2025,25000sj,Kikinda,14600.0,Corn
2025,25000sj,Kraljevo,6750.0,Corn
2025,25000sj,Loznica,7950.0,Corn
2025,25000sj,Niš,7690.0,Corn
2025,25000sj,Pančevo,7300.0,Corn
2025,25000sj,Pirot,7750.0,Corn
2025,25000sj,Požarevac,6750.0,Corn
2025,25000sj,Smederevo,6600.0,Corn
2025,25000sj,Sombor,6590.0,Corn
2025,25000sj,Subotica,6370.0,Corn
2025,25000sj,Zrenjanin,7650.0,Corn
2025,25000sj,Čačak,6750.0,Corn
2025,30000sj,Kikinda,6500.0,Corn
2025,30000sj,Kraljevo,6800.0,Corn
2025,30000sj,Niš,6850.0,Corn
2025,30000sj,Požarevac,7500.0,Corn
2025,30000sj,Požarevac,7200.0,Corn
2025,30000sj,Zrenjanin,6710.0,Corn
2025,30000sj,Čačak,6800.0,Corn
2025,50000 sj,Beograd,10070.0,Corn
2025,50000 sj,Beograd,7915.0,Corn
2025,50000 sj,Beograd,10720.0,Corn
2025,50000 sj,Kikinda,18110.0,Corn
2025,50000 sj,Kikinda,15140.0,Corn
2025,50000 sj,Niš,21000.0,Corn
2025,50000 sj,Niš,15000.0,Corn
2025,50000 sj,Niš,15000.0,Corn
2025,50000 sj,Pančevo,7800.0,Corn
2025,50000 sj,Pančevo,7200.0,Corn
2025,50000 sj,Požarevac,20000.0,Corn
2025,50000 sj,Požarevac,18500.0,Corn
2025,50000 sj,Požarevac,16500.0,Corn
2025,50000 sj,Smederevo,19500.0,Corn
2025,50000 sj,Smederevo,13800.0,Corn
2025,50000 sj,Sombor,21890.0,Corn
2025,50000 sj,Sombor,17204.0,Corn
2025,50000 sj,Sombor,17204.0,Corn
2025,50000 sj,Subotica,10480.0,Corn
2025,50000 sj,Subotica,9400.0,Corn
2025,50000 sj,Subotica,7710.0,Corn
2025,50000 sj,Zrenjanin,22133.0,Corn
2025,25 kg,Beograd,1620.0,Wheat
2025,25 kg,Beograd,1800.0,Wheat
2025,25 kg,Kikinda,1625.0,Wheat
2025,25 kg,Kikinda,1950.0,Wheat
2025,25 kg,Kikinda,1775.0,Wheat
2025,25 kg,Kikinda,2062.5,Wheat
2025,25 kg,Kraljevo,1650.0,Wheat
2025,25 kg,Kraljevo,1900.0,Wheat
2025,25 kg,Kraljevo,1800.0,Wheat
2025,25 kg,Kraljevo,1850.0,Wheat
2025,25 kg,Loznica,1625.0,Wheat
2025,25 kg,Loznica,1650.0,Wheat
2025,25 kg,Niš,1700.0,Wheat
2025,25 kg,Niš,2050.0,Wheat
2025,25 kg,Niš,2050.0,Wheat
2025,25 kg,Pančevo,1900.0,Wheat
2025,25 kg,Pirot,1700.0,Wheat
2025,25 kg,Pirot,2000.0,Wheat
2025,25 kg,Pirot,1800.0,Wheat
2025,25 kg,Pirot,1900.0,Wheat
2025,25 kg,Požarevac,1650.0,Wheat
2025,25 kg,Požarevac,1800.0,Wheat
2025,25 kg,Požarevac,1800.0,Wheat
2025,25 kg,Smederevo,1500.0,Wheat
2025,25 kg,Smederevo,1875.0,Wheat
2025,25 kg,Subotica,1625.0,Wheat
2025,25 kg,Subotica,1300.0,Wheat
2025,25 kg,Subotica,1775.0,Wheat
2025,25 kg,Zaječar,1650.0,Wheat
2025,25 kg,Zaječar,1940.0,Wheat
2025,25 kg,Zaječar,1960.0,Wheat
2025,25 kg,Zrenjanin,1700.0,Wheat
2025,25 kg,Zrenjanin,1825.0,Wheat
2025,25 kg,Zrenjanin,1850.0,Wheat
2025,25 kg,Zrenjanin,1875.0,Wheat
2025,25 kg,Zrenjanin,1925.0,Wheat
2025,25 kg,Čačak,1650.0,Wheat
2025,25 kg,Čačak,1900.0,Wheat
2025,25 kg,Čačak,1800.0,Wheat
2025,25 kg,Čačak,1850.0,Wheat
2025,50 kg,Beograd,3200.0,Wheat
2025,50 kg,Beograd,3700.0,Wheat
2025,50 kg,Pančevo,3000.0,Wheat
2025,50 kg,Pančevo,3350.0,Wheat
2025,50 kg,Vranje,3250.0,Wheat
2025,50 kg,Vranje,4000.0,Wheat
2025,50 kg,Zrenjanin,3425.0,Wheat
2025,50 kg,Zrenjanin,4050.0,Wheat
2026,25000 sj,Beograd,7500.0,Corn
2026,25000 sj,Beograd,6600.0,Corn
2026,25000 sj,Beograd,6200.0,Corn
2026,25000 sj,Beograd,15200.0,Corn
2026,25000 sj,Beograd,7100.0,Corn
2026,25000 sj,Beograd,6600.0,Corn
2026,25000 sj,Beograd,8200.0,Corn
2026,25000 sj,Beograd,7100.0,Corn
2026,25000 sj,Beograd,7100.0,Corn
2026,25000 sj,Beograd,6500.0,Corn
2026,25000 sj,Beograd,7860.0,Corn
2026,25000 sj,Beograd,7500.0,Corn
2026,25000 sj,Kikinda,6900.0,Corn
2026,25000 sj,Kikinda,6040.0,Corn
2026,25000 sj,Kikinda,5645.0,Corn
2026,25000 sj,Kikinda,6800.0,Corn
2026,25000 sj,Kikinda,5990.0,Corn
2026,25000 sj,Kikinda,6970.0,Corn
2026,25000 sj,Kikinda,6970.0,Corn
2026,25000 sj,Kikinda,8805.0,Corn
2026,25000 sj,Kikinda,8135.0,Corn
2026,25000 sj,Kikinda,8325.0,Corn
2026,25000 sj,Kragujevac,7580.0,Corn
2026,25000 sj,Kragujevac,6590.0,Corn
2026,25000 sj,Kragujevac,6150.0,Corn
2026,25000 sj,Kragujevac,6000.0,Corn
2026,25000 sj,Kragujevac,7000.0,Corn
2026,25000 sj,Kragujevac,6500.0,Corn
2026,25000 sj,Kragujevac,8090.0,Corn
2026,25000 sj,Kragujevac,7700.0,Corn
2026,25000 sj,Kragujevac,8000.0,Corn
2026,25000 sj,Kragujevac,7800.0,Corn
2026,25000 sj,Kragujevac,7100.0,Corn
2026,25000 sj,Kragujevac,7300.0,Corn
2026,25000 sj,Kraljevo,6800.0,Corn
2026,25000 sj,Kraljevo,6550.0,Corn
2026,25000 sj,Kraljevo,6300.0,Corn
2026,25000 sj,Kraljevo,7600.0,Corn
2026,25000 sj,Kraljevo,7400.0,Corn
2026,25000 sj,Kraljevo,7400.0,Corn
2026,25000 sj,Kraljevo,8800.0,Corn
2026,25000 sj,Kraljevo,8800.0,Corn
2026,25000 sj,Loznica,7200.0,Corn
2026,25000 sj,Loznica,6400.0,Corn
2026,25000 sj,Loznica,6000.0,Corn
2026,25000 sj,Loznica,6400.0,Corn
2026,25000 sj,Loznica,7300.0,Corn
2026,25000 sj,Loznica,7300.0,Corn
2026,25000 sj,Loznica,6900.0,Corn
2026,25000 sj,Loznica,7200.0,Corn
2026,25000 sj,Niš,7200.0,Corn
2026,25000 sj,Niš,6350.0,Corn
2026,25000 sj,Niš,6000.0,Corn
2026,25000 sj,Niš,7500.0,Corn
2026,25000 sj,Niš,6500.0,Corn
2026,25000 sj,Niš,7750.0,Corn
2026,25000 sj,Niš,7050.0,Corn
2026,25000 sj,Niš,8300.0,Corn
2026,25000 sj,Novi Sad,7100.0,Corn
2026,25000 sj,Novi Sad,6945.0,Corn
2026,25000 sj,Novi Sad,6100.0,Corn
2026,25000 sj,Novi Sad,6900.0,Corn
2026,25000 sj,Novi Sad,7900.0,Corn
2026,25000 sj,Novi Sad,7200.0,Corn
2026,25000 sj,Novi Sad,7400.0,Corn
2026,25000 sj,Novi Sad,8500.0,Corn
2026,25000 sj,Pančevo,8100.0,Corn
2026,25000 sj,Pančevo,7100.0,Corn
2026,25000 sj,Pančevo,6600.0,Corn
2026,25000 sj,Pančevo,16400.0,Corn
2026,25000 sj,Pančevo,8500.0,Corn
2026,25000 sj,Pančevo,7700.0,Corn
2026,25000 sj,Pančevo,7700.0,Corn
2026,25000 sj,Pančevo,8500.0,Corn
2026,25000 sj,Pančevo,7800.0,Corn
2026,25000 sj,Pančevo,8000.0,Corn
2026,25000 sj,Pirot,6100.0,Corn
2026,25000 sj,Pirot,6400.0,Corn
2026,25000 sj,Pirot,7500.0,Corn
2026,25000 sj,Pirot,6200.0,Corn
2026,25000 sj,Pirot,14900.0,Corn
2026,25000 sj,Pirot,7500.0,Corn
2026,25000 sj,Pirot,7500.0,Corn
2026,25000 sj,Pirot,6950.0,Corn
2026,25000 sj,Pirot,7400.0,Corn
2026,25000 sj,Pirot,7000.0,Corn
2026,25000 sj,Požarevac,7000.0,Corn
2026,25000 sj,Požarevac,6500.0,Corn
2026,25000 sj,Požarevac,5800.0,Corn
2026,25000 sj,Požarevac,14000.0,Corn
2026,25000 sj,Požarevac,7500.0,Corn
2026,25000 sj,Požarevac,7000.0,Corn
2026,25000 sj,Požarevac,7900.0,Corn
2026,25000 sj,Požarevac,7000.0,Corn
2026,25000 sj,Požarevac,6900.0,Corn
2026,25000 sj,Požarevac,7400.0,Corn
2026,25000 sj,Požarevac,8500.0,Corn
2026,25000 sj,Požarevac,8500.0,Corn
2026,25000 sj,Požarevac,7400.0,Corn
2026,25000 sj,Smederevo,6900.0,Corn
2026,25000 sj,Smederevo,6200.0,Corn
2026,25000 sj,Smederevo,8000.0,Corn
2026,25000 sj,Sombor,7200.0,Corn
2026,25000 sj,Sombor,6300.0,Corn
2026,25000 sj,Sombor,5910.0,Corn
2026,25000 sj,Sombor,7500.0,Corn
2026,25000 sj,Sombor,6950.0,Corn
2026,25000 sj,Sombor,8300.0,Corn
2026,25000 sj,Sombor,7600.0,Corn
2026,25000 sj,Sombor,7600.0,Corn
2026,25000 sj,Sombor,8500.0,Corn
2026,25000 sj,Sombor,7990.0,Corn
2026,25000 sj,Sombor,7990.0,Corn
2026,25000 sj,Sremska Mitrovica,7200.0,Corn
2026,25000 sj,Sremska Mitrovica,6500.0,Corn
2026,25000 sj,Sremska Mitrovica,6200.0,Corn
2026,25000 sj,Sremska Mitrovica,6200.0,Corn
2026,25000 sj,Sremska Mitrovica,6500.0,Corn
2026,25000 sj,Sremska Mitrovica,7200.0,Corn
2026,25000 sj,Sremska Mitrovica,7200.0,Corn
2026,25000 sj,Sremska Mitrovica,7200.0,Corn
2026,25000 sj,Sremska Mitrovica,8100.0,Corn
2026,25000 sj,Sremska Mitrovica,8600.0,Corn
2026,25000 sj,Sremska Mitrovica,8100.0,Corn
2026,25000 sj,Subotica,6100.0,Corn
2026,25000 sj,Subotica,6970.0,Corn
2026,25000 sj,Subotica,6460.0,Corn
2026,25000 sj,Subotica,7700.0,Corn
2026,25000 sj,Subotica,7046.0,Corn
2026,25000 sj,Subotica,7233.0,Corn
2026,25000 sj,Vranje,7200.0,Corn
2026,25000 sj,Vranje,6300.0,Corn
2026,25000 sj,Vranje,5900.0,Corn
2026,25000 sj,Vranje,7250.0,Corn
2026,25000 sj,Vranje,6500.0,Corn
2026,25000 sj,Zaječar,6350.0,Corn
2026,25000 sj,Zaječar,7650.0,Corn
2026,25000 sj,Zaječar,6300.0,Corn
2026,25000 sj,Zaječar,6500.0,Corn
2026,25000 sj,Zaječar,8500.0,Corn
2026,25000 sj,Zaječar,8250.0,Corn
2026,25000 sj,Zrenjanin,6961.0,Corn
2026,25000 sj,Zrenjanin,6040.0,Corn
2026,25000 sj,Zrenjanin,6395.0,Corn
2026,25000 sj,Zrenjanin,15544.0,Corn
2026,25000 sj,Zrenjanin,13930.0,Corn
2026,25000 sj,Zrenjanin,13930.0,Corn
2026,25000 sj,Zrenjanin,7060.0,Corn
2026,25000 sj,Zrenjanin,8805.0,Corn
2026,25000 sj,Zrenjanin,7630.0,Corn
2026,25000 sj,Zrenjanin,7840.0,Corn
2026,25000 sj,Čačak,6800.0,Corn
2026,25000 sj,Čačak,6550.0,Corn
2026,25000 sj,Čačak,6250.0,Corn
2026,25000 sj,Čačak,7700.0,Corn
2026,25000 sj,Čačak,7400.0,Corn
2026,25000 sj,Čačak,7450.0,Corn
2026,25000 sj,Čačak,8800.0,Corn
2026,25000 sj,Čačak,8750.0,Corn
2026,25000sj,Beograd,6050.0,Corn
2026,25000sj,Kikinda,7420.0,Corn
2026,25000sj,Kragujevac,7600.0,Corn
2026,25000sj,Kraljevo,9000.0,Corn
2026,25000sj,Loznica,6400.0,Corn
2026,25000sj,Niš,7950.0,Corn
2026,25000sj,Novi Sad,6800.0,Corn
2026,25000sj,Pančevo,7300.0,Corn
2026,25000sj,Požarevac,6750.0,Corn
2026,25000sj,Smederevo,8500.0,Corn
2026,25000sj,Sombor,7200.0,Corn
2026,25000sj,Sremska Mitrovica,7900.0,Corn
2026,25000sj,Subotica,7466.0,Corn
2026,25000sj,Zaječar,7450.0,Corn
2026,25000sj,Zrenjanin,6460.0,Corn
2026,25000sj,Čačak,8950.0,Corn
2026,30000sj,Kragujevac,6900.0,Corn
2026,30000sj,Kragujevac,6700.0,Corn
2026,30000sj,Niš,6890.0,Corn
2026,30000sj,Novi Sad,8000.0,Corn
2026,30000sj,Novi Sad,6900.0,Corn
2026,30000sj,Pančevo,8200.0,Corn
2026,30000sj,Pirot,6990.0,Corn
2026,30000sj,Požarevac,7000.0,Corn
2026,30000sj,Požarevac,6800.0,Corn
2026,30000sj,Sremska Mitrovica,6500.0,Corn
2026,30000sj,Sremska Mitrovica,6500.0,Corn
2026,30000sj,Vranje,6850.0,Corn
2026,30000sj,Zrenjanin,6930.0,Corn
2026,50000 sj,Beograd,20200.0,Corn
2026,50000 sj,Beograd,19100.0,Corn
2026,50000 sj,Beograd,18100.0,Corn
2026,50000 sj,Kragujevac,20500.0,Corn
2026,50000 sj,Kragujevac,13750.0,Corn
2026,50000 sj,Kragujevac,13650.0,Corn
2026,50000 sj,Loznica,19000.0,Corn
2026,50000 sj,Loznica,17000.0,Corn
2026,50000 sj,Loznica,14500.0,Corn
2026,50000 sj,Niš,9900.0,Corn
2026,50000 sj,Novi Sad,18889.0,Corn
2026,50000 sj,Pančevo,21600.0,Corn
2026,50000 sj,Pančevo,20500.0,Corn
2026,50000 sj,Pančevo,19400.0,Corn
2026,50000 sj,Pirot,18700.0,Corn
2026,50000 sj,Pirot,19800.0,Corn
2026,50000 sj,Pirot,15700.0,Corn
2026,50000 sj,Požarevac,19000.0,Corn
2026,50000 sj,Požarevac,18000.0,Corn
2026,50000 sj,Požarevac,15500.0,Corn
2026,50000 sj,Smederevo,19800.0,Corn
2026,50000 sj,Smederevo,18900.0,Corn
2026,50000 sj,Sombor,22130.0,Corn
2026,50000 sj,Sombor,20990.0,Corn
2026,50000 sj,Sombor,19820.0,Corn
2026,50000 sj,Sremska Mitrovica,17100.0,Corn
2026,50000 sj,Sremska Mitrovica,13400.0,Corn
2026,50000 sj,Subotica,18889.0,Corn
2026,50000 sj,Zrenjanin,18410.0,Corn
2026,50000 sj,Zrenjanin,11185.0,Corn
2026,50000 sj,Zrenjanin,12875.0,Corn
